id,event_key,tx_hash,wallet_address,token_mint,timestamp,date_str,side,amount_tokens,amount_sol,amount_usd,price_usd,is_airdrop,is_first_buyer,entry_delay_seconds,program_id,source_type,source_name,source_ref,fetched_at,raw_json
1737,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:E9CDkp7okUt4pPDq2f49ddcdEHY1DtLJ7UuoPMkhPvWs,,E9CDkp7okUt4pPDq2f49ddcdEHY1DtLJ7UuoPMkhPvWs,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700510887,,BUY,529992.317576,0.50205928,0.0,0.0,0,1,2724,,ONCHAIN,HELIUS_RPC,737,2026-08-20 04:39:34,"""{}"""
1738,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:DPRDNUjeS9NrteMerwx8BbGreSxkWGPjE4788jqB2BSt,,DPRDNUjeS9NrteMerwx8BbGreSxkWGPjE4788jqB2BSt,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700510887,,BUY,1043741.753464,1.00205928,0.0,0.0,0,1,2724,,ONCHAIN,HELIUS_RPC,738,2026-08-20 04:39:34,"""{}"""
1739,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:ASWWJ7XPtXVfZhNo3kuPQv1DrDYo9EYgoCW9zSiApKfY,,ASWWJ7XPtXVfZhNo3kuPQv1DrDYo9EYgoCW9zSiApKfY,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700510888,,BUY,411544.374086,0.40205928,0.0,0.0,0,1,2725,,ONCHAIN,HELIUS_RPC,739,2026-08-20 04:39:34,"""{}"""
1740,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:9knPxTiqRrsPZvVyCdzBJmdtrj4TuiKBPF6KmnNijhrw,,9knPxTiqRrsPZvVyCdzBJmdtrj4TuiKBPF6KmnNijhrw,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700510888,,BUY,2008499.467801,2.00205928,0.0,0.0,0,1,2725,,ONCHAIN,HELIUS_RPC,740,2026-08-20 04:39:34,"""{}"""
1742,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:8kmTfqXedBQGUCYA3GobFH7Wi7n2rnUkfTqLNmDEvwag,,8kmTfqXedBQGUCYA3GobFH7Wi7n2rnUkfTqLNmDEvwag,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700510898,,BUY,292989.536145,0.302049281,0.0,0.0,0,1,2735,,ONCHAIN,HELIUS_RPC,742,2026-08-20 04:39:35,"""{}"""
1743,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:8BmQMjEbZugX5eUnRPMaMjGbRDW26KDUYSVK2LZ5qxZE,,8BmQMjEbZugX5eUnRPMaMjGbRDW26KDUYSVK2LZ5qxZE,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700510902,,BUY,145696.947239,0.15205928,0.0,0.0,0,1,2739,,ONCHAIN,HELIUS_RPC,743,2026-08-20 04:39:36,"""{}"""
1744,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:AvvYbukTSniAShYMhr4MgcwYXH2ritreN7ZsVHhcF928,,AvvYbukTSniAShYMhr4MgcwYXH2ritreN7ZsVHhcF928,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700510902,,BUY,72252.203955,0.00205928,0.0,0.0,0,1,2739,,ONCHAIN,HELIUS_RPC,744,2026-08-20 04:39:36,"""{}"""
1745,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:EPqAL1t9Daipxh9eFiRHSEQQ91Rap4REXTvQB4ad3iHx,,EPqAL1t9Daipxh9eFiRHSEQQ91Rap4REXTvQB4ad3iHx,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700510905,,BUY,48397.998255,0.052049281,0.0,0.0,0,1,2742,,ONCHAIN,HELIUS_RPC,745,2026-08-20 04:39:36,"""{}"""
1746,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:EPrGB2AnWgYkMGyHewrSf3hiQfTxZrY2sdsRt98XQ2Gz,,EPrGB2AnWgYkMGyHewrSf3hiQfTxZrY2sdsRt98XQ2Gz,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700510908,,BUY,167672.868834,0.00205928,0.0,0.0,0,1,2745,,ONCHAIN,HELIUS_RPC,746,2026-08-20 04:39:36,"""{}"""
1747,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:DogNxrtyStYmBvj1PgxNPTzkfQXr88wfm7RyTmUijrG8,,DogNxrtyStYmBvj1PgxNPTzkfQXr88wfm7RyTmUijrG8,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700510917,,BUY,993691.875596,1.00205928,0.0,0.0,0,1,2754,,ONCHAIN,HELIUS_RPC,747,2026-08-20 04:39:37,"""{}"""
1748,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:HwhEQyPLWfeuFuKwakbxybFVtTNhZjoWVwxy7ZGQgF3W,,HwhEQyPLWfeuFuKwakbxybFVtTNhZjoWVwxy7ZGQgF3W,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700510919,,BUY,147345.448197,0.152049281,0.0,0.0,0,1,2756,,ONCHAIN,HELIUS_RPC,748,2026-08-20 04:39:37,"""{}"""
1749,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:3gHk2TdDd69KheNFtqPNZYdduAKYcyETCke7KCbE6yNJ,,3gHk2TdDd69KheNFtqPNZYdduAKYcyETCke7KCbE6yNJ,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700510921,,BUY,971176.134241,1.00205928,0.0,0.0,0,1,2758,,ONCHAIN,HELIUS_RPC,749,2026-08-20 04:39:37,"""{}"""
1750,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:7FE49quVX8bcAQQgsrq3v5yz7JtmHyx4b4Pm4yS5RNag,,7FE49quVX8bcAQQgsrq3v5yz7JtmHyx4b4Pm4yS5RNag,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700510923,,BUY,102761.528106,0.106892379,0.0,0.0,0,1,2760,,ONCHAIN,HELIUS_RPC,750,2026-08-20 04:39:37,"""{}"""
1751,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:At6d4LqpAvbqrUE343rJFsadyXFKh12ByfvbP5uQPBLx,,At6d4LqpAvbqrUE343rJFsadyXFKh12ByfvbP5uQPBLx,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700510927,,BUY,9613.484741,0.012049281,0.0,0.0,0,1,2764,,ONCHAIN,HELIUS_RPC,751,2026-08-20 04:39:38,"""{}"""
1752,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:BhrudQ3xwnuUAFBLPP521dqnj456AF5yKKW3gxehBjmG,,BhrudQ3xwnuUAFBLPP521dqnj456AF5yKKW3gxehBjmG,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700510929,,BUY,96975.62303,0.102049281,0.0,0.0,0,1,2766,,ONCHAIN,HELIUS_RPC,752,2026-08-20 04:39:38,"""{}"""
1753,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:CyDx36r3gsaEjbBGcDzec3WDR7n326npcG5jm1T7HKJD,,CyDx36r3gsaEjbBGcDzec3WDR7n326npcG5jm1T7HKJD,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700510932,,BUY,484235.57941,0.502049281,0.0,0.0,0,1,2769,,ONCHAIN,HELIUS_RPC,753,2026-08-20 04:39:38,"""{}"""
1755,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:FRCiLET8FfD2czh9Ldz7maBESdDcUpoWn37ePP5JQLEG,,FRCiLET8FfD2czh9Ldz7maBESdDcUpoWn37ePP5JQLEG,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700510939,,BUY,347691.250721,0.360042791,0.0,0.0,0,1,2776,,ONCHAIN,HELIUS_RPC,755,2026-08-20 04:39:38,"""{}"""
1756,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:EFSfwNY1xrHit7mXYHjbmFuDeKm1U64EcbUxj5pLLd5b,,EFSfwNY1xrHit7mXYHjbmFuDeKm1U64EcbUxj5pLLd5b,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700510942,,BUY,96864.367054,0.10205928,0.0,0.0,0,1,2779,,ONCHAIN,HELIUS_RPC,756,2026-08-20 04:39:39,"""{}"""
1757,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:DJsE8tiSjzvp1HcdWn4rRrqvTt2tivGGt6J3H3kdnZf4,,DJsE8tiSjzvp1HcdWn4rRrqvTt2tivGGt6J3H3kdnZf4,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700510946,,BUY,481464.707638,0.50205928,0.0,0.0,0,1,2783,,ONCHAIN,HELIUS_RPC,757,2026-08-20 04:39:39,"""{}"""
1758,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:E1M61YNdtj1ysU8G7QWuPBcjdmPhhcQZBSNhAXXtu22o,,E1M61YNdtj1ysU8G7QWuPBcjdmPhhcQZBSNhAXXtu22o,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700510949,,BUY,1898174.439155,2.00205928,0.0,0.0,0,1,2786,,ONCHAIN,HELIUS_RPC,758,2026-08-20 04:39:39,"""{}"""
1760,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:3eYjPpqemikx9Aku648dfTX323NAq8WcB88wTEpGWq7H,,3eYjPpqemikx9Aku648dfTX323NAq8WcB88wTEpGWq7H,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700510954,,BUY,330866.211079,0.34205928,0.0,0.0,0,1,2791,,ONCHAIN,HELIUS_RPC,760,2026-08-20 04:39:40,"""{}"""
1761,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:Ao5zXFfWzVqj6SVUppB8RSSZcmv1JMqjaAPvM2J1dXVm,,Ao5zXFfWzVqj6SVUppB8RSSZcmv1JMqjaAPvM2J1dXVm,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700510956,,BUY,38778.925219,0.04205928,0.0,0.0,0,1,2793,,ONCHAIN,HELIUS_RPC,761,2026-08-20 04:39:40,"""{}"""
1762,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:DA555prWFcRajczPe2qi3KZUpqgTY51TQqcVAkdkBn8q,,DA555prWFcRajczPe2qi3KZUpqgTY51TQqcVAkdkBn8q,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700510959,,BUY,38748.239307,0.04205928,0.0,0.0,0,1,2796,,ONCHAIN,HELIUS_RPC,762,2026-08-20 04:39:40,"""{}"""
1763,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:Eoc6XjNPCPNu64WPiAxHyr8PeBW6vsYtnh6t1vjKjRcF,,Eoc6XjNPCPNu64WPiAxHyr8PeBW6vsYtnh6t1vjKjRcF,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700510966,,BUY,958849.843108,1.002049281,0.0,0.0,0,1,2803,,ONCHAIN,HELIUS_RPC,763,2026-08-20 04:39:41,"""{}"""
1764,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:BXGupR9s4Q42SeNUQTwWKprLaoJM6pJ7TLHqaaduhrRc,,BXGupR9s4Q42SeNUQTwWKprLaoJM6pJ7TLHqaaduhrRc,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700510970,,BUY,951680.887003,1.00205928,0.0,0.0,0,1,2807,,ONCHAIN,HELIUS_RPC,764,2026-08-20 04:39:41,"""{}"""
1765,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:7usBRnxs8y5u7mzhqBCU9Psg29GEZY82mHmDfFhqgxwt,,7usBRnxs8y5u7mzhqBCU9Psg29GEZY82mHmDfFhqgxwt,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700510975,,BUY,1720523.42279,1.80205928,0.0,0.0,0,1,2812,,ONCHAIN,HELIUS_RPC,765,2026-08-20 04:39:41,"""{}"""
1766,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:GQdnYz7yfNkdLpxDwwAHWwoNL8YgK72LicwcpFPQXzfC,,GQdnYz7yfNkdLpxDwwAHWwoNL8YgK72LicwcpFPQXzfC,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700510990,,BUY,1156885.215733,1.12109856,0.0,0.0,0,1,2827,,ONCHAIN,HELIUS_RPC,766,2026-08-20 04:39:41,"""{}"""
1767,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:ChNf5wRWcGkm1NPWBXgr6iewCy82fPL1Z7jyxkJmhGQt,,ChNf5wRWcGkm1NPWBXgr6iewCy82fPL1Z7jyxkJmhGQt,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700510992,,BUY,1538083.272887,1.530377321,0.0,0.0,0,1,2829,,ONCHAIN,HELIUS_RPC,767,2026-08-20 04:39:42,"""{}"""
1768,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:FK7nXxdwmnSuG8eMeeoXuheT5TPUBzWHDwEUdjRg1j2H,,FK7nXxdwmnSuG8eMeeoXuheT5TPUBzWHDwEUdjRg1j2H,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700510995,,BUY,981171.850317,1.00205928,0.0,0.0,0,1,2832,,ONCHAIN,HELIUS_RPC,768,2026-08-20 04:39:42,"""{}"""
1769,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:8hXJqLmMJzSMVi98sTrfhWVHcLuUVYv8ax7jqzHm49nd,,8hXJqLmMJzSMVi98sTrfhWVHcLuUVYv8ax7jqzHm49nd,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700510997,,BUY,1497181.78693,1.598511976,0.0,0.0,0,1,2834,,ONCHAIN,HELIUS_RPC,769,2026-08-20 04:39:42,"""{}"""
1770,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:A24c17sjhF5G2iHNjvH66vMZJ5GhBk2LdmWgANwqWA7J,,A24c17sjhF5G2iHNjvH66vMZJ5GhBk2LdmWgANwqWA7J,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700511003,,BUY,133778.387859,0.129980286,0.0,0.0,0,1,2840,,ONCHAIN,HELIUS_RPC,770,2026-08-20 04:39:43,"""{}"""
1771,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:CACvVGduytEnNP9b5TFprzeEPMKZurwJ3coDJ1BJFJhM,,CACvVGduytEnNP9b5TFprzeEPMKZurwJ3coDJ1BJFJhM,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700511005,,BUY,205507.20545,0.20205928,0.0,0.0,0,1,2842,,ONCHAIN,HELIUS_RPC,771,2026-08-20 04:39:43,"""{}"""
1772,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:4A9Nu2pNtjMzE5reTVmrRGiZ1Gw5Hu63CwqH5XhQ1dHQ,,4A9Nu2pNtjMzE5reTVmrRGiZ1Gw5Hu63CwqH5XhQ1dHQ,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700511007,,BUY,71729.926319,0.072049281,0.0,0.0,0,1,2844,,ONCHAIN,HELIUS_RPC,772,2026-08-20 04:39:43,"""{}"""
1773,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:Fh8br52TCgWU7p513FbULdjGJ9MWpS87NQoV1aCpGN2J,,Fh8br52TCgWU7p513FbULdjGJ9MWpS87NQoV1aCpGN2J,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700511016,,BUY,92648.162771,0.09205928,0.0,0.0,0,1,2853,,ONCHAIN,HELIUS_RPC,773,2026-08-20 04:39:43,"""{}"""
1774,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:8JLXs9tjXtdoLgZWFGbj6kEwRyUp1fcGVRWeScwyHDR2,,8JLXs9tjXtdoLgZWFGbj6kEwRyUp1fcGVRWeScwyHDR2,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700511022,,BUY,185400.049487,0.18205928,0.0,0.0,0,1,2859,,ONCHAIN,HELIUS_RPC,774,2026-08-20 04:39:43,"""{}"""
1775,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:GWssc8nQuKvipCwa67DBdkPykHu3yBsFQpzvSWhyDGgH,,GWssc8nQuKvipCwa67DBdkPykHu3yBsFQpzvSWhyDGgH,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700511022,,BUY,424912.720669,0.417100274,0.0,0.0,0,1,2859,,ONCHAIN,HELIUS_RPC,775,2026-08-20 04:39:44,"""{}"""
1776,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:HzE9wTYK8wjNBXmfnctjsttnxybhWA5sAsj4CYAGFhBB,,HzE9wTYK8wjNBXmfnctjsttnxybhWA5sAsj4CYAGFhBB,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700511025,,BUY,245782.706944,0.240343166,0.0,0.0,0,1,2862,,ONCHAIN,HELIUS_RPC,776,2026-08-20 04:39:44,"""{}"""
1778,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:JBKBTneY5d2LiEBmZRqMsBENaKa5fE7cfurctsqUQfJT,,JBKBTneY5d2LiEBmZRqMsBENaKa5fE7cfurctsqUQfJT,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700511030,,BUY,20000000.0,0.00204588,0.0,0.0,0,1,2867,,ONCHAIN,HELIUS_RPC,778,2026-08-20 04:39:44,"""{}"""
1779,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:G2ZJt9Ry2qvkUkUSZ5Q7GFAdwd3cw8NrSNZu9DQrwpA6,,G2ZJt9Ry2qvkUkUSZ5Q7GFAdwd3cw8NrSNZu9DQrwpA6,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700511030,,BUY,1025557.123276,1.002049281,0.0,0.0,0,1,2867,,ONCHAIN,HELIUS_RPC,779,2026-08-20 04:39:44,"""{}"""
1780,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:9FiA7vUp9sy8q4gxmajM2A5maubTUYDG1piCYgrXLmfj,,9FiA7vUp9sy8q4gxmajM2A5maubTUYDG1piCYgrXLmfj,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700511034,,BUY,1266461.203666,1.002072283,0.0,0.0,0,1,2871,,ONCHAIN,HELIUS_RPC,780,2026-08-20 04:39:45,"""{}"""
1782,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:GiHPpw7hs1Gvs8H44rpf9yPHWshUDnwCGsFSkGx2YT54,,GiHPpw7hs1Gvs8H44rpf9yPHWshUDnwCGsFSkGx2YT54,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700511039,,BUY,121813.229447,0.10205928,0.0,0.0,0,1,2876,,ONCHAIN,HELIUS_RPC,782,2026-08-20 04:39:45,"""{}"""
1783,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:4WdJaumCQZFeH9FZR59KMksEXa9TEqcYQJz2hMvQU25V,,4WdJaumCQZFeH9FZR59KMksEXa9TEqcYQJz2hMvQU25V,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700511040,,BUY,195507.838838,0.162318416,0.0,0.0,0,1,2877,,ONCHAIN,HELIUS_RPC,783,2026-08-20 04:39:45,"""{}"""
1784,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:CCV7P3D88gLG9iASP3yS28mic752tB4bYuSdZUye6vgY,,CCV7P3D88gLG9iASP3yS28mic752tB4bYuSdZUye6vgY,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700511044,,BUY,420110.950524,0.00204428,0.0,0.0,0,1,2881,,ONCHAIN,HELIUS_RPC,784,2026-08-20 04:39:46,"""{}"""
1785,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:2zPWW3p2TzV3Gt2pcVTV8kTw6DrbTtPhv67agztYSAa1,,2zPWW3p2TzV3Gt2pcVTV8kTw6DrbTtPhv67agztYSAa1,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700511048,,BUY,476199.648684,0.402072283,0.0,0.0,0,1,2885,,ONCHAIN,HELIUS_RPC,785,2026-08-20 04:39:46,"""{}"""
1786,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:AGb6A4HvSEYZarhhGchTcCyz4EQj6ZSC7Hn1WS9NzfeC,,AGb6A4HvSEYZarhhGchTcCyz4EQj6ZSC7Hn1WS9NzfeC,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700511049,,BUY,35869.766548,0.03205928,0.0,0.0,0,1,2886,,ONCHAIN,HELIUS_RPC,786,2026-08-20 04:39:46,"""{}"""
1787,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:FYa2TeQbRYa4oQ4M92hNL8HgWb1XSd88MV37sMvDQwzx,,FYa2TeQbRYa4oQ4M92hNL8HgWb1XSd88MV37sMvDQwzx,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700511058,,BUY,1184191.476884,1.00205928,0.0,0.0,0,1,2895,,ONCHAIN,HELIUS_RPC,787,2026-08-20 04:39:46,"""{}"""
1788,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:6DAzDYZrqr9R86bTq7bhXUco2ZXunWMz7JJ3znrzP57M,,6DAzDYZrqr9R86bTq7bhXUco2ZXunWMz7JJ3znrzP57M,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700511060,,BUY,23154.425962,0.022072283,0.0,0.0,0,1,2897,,ONCHAIN,HELIUS_RPC,788,2026-08-20 04:39:47,"""{}"""
1789,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:AGZzJ1gD5LVNKPS7dyqt4g3JeaV1ciisDw4AiLFSj7nb,,AGZzJ1gD5LVNKPS7dyqt4g3JeaV1ciisDw4AiLFSj7nb,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700511061,,BUY,23148.941615,0.022072283,0.0,0.0,0,1,2898,,ONCHAIN,HELIUS_RPC,789,2026-08-20 04:39:47,"""{}"""
1790,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:EHh2iMYpw8tmVDe3t5HGQVUbPzEHW9mGAQC9biuQjBzA,,EHh2iMYpw8tmVDe3t5HGQVUbPzEHW9mGAQC9biuQjBzA,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700511065,,BUY,563830.314352,0.502072283,0.0,0.0,0,1,2902,,ONCHAIN,HELIUS_RPC,790,2026-08-20 04:39:47,"""{}"""
1791,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:HHXURH1KkKd9d9YxnXbkudHhzrpw4tKnV6hbPceDg88,,HHXURH1KkKd9d9YxnXbkudHhzrpw4tKnV6hbPceDg88,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700511071,,BUY,170030.812105,0.154204408,0.0,0.0,0,1,2908,,ONCHAIN,HELIUS_RPC,791,2026-08-20 04:39:47,"""{}"""
1792,HELIUS_FIRST_BUYERS:EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm:None:51zrrGo6bQp69ioyu6BGgMWFfVtyF6ivWyHH6gMfTGij,,51zrrGo6bQp69ioyu6BGgMWFfVtyF6ivWyHH6gMfTGij,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,1700511074,,BUY,240192.815655,0.20205928,0.0,0.0,0,1,2911,,ONCHAIN,HELIUS_RPC,792,2026-08-20 04:39:47,"""{}"""
